96e98dae-7c2e-4130-b6c2-4912c0e58938,Lita chciała obejrzeć swój ulubiony program w telewizji.,"Jej dzieci powiedziały, że chciałyby, aby siedziała z nimi i patrzyła.","Rita powiedziała, że ma inne rzeczy do zrobienia.","Dzieci weszły do salonu, ciągnąc za sobą kosze z praniem.",Lita zamówiła na lunch pizzę z pepperoni.,Lita oglądała telewizję i składała pranie.,dwa
39c953ff-bb04-4997-a6be-3f4b07e0db56,"Rozległ się głośny huk, który zaskoczył Liv.","Zorientowałem się, że żarówka w kuchni zgasła.",Wyjęła podnóżek i stanęła na nim.,Potknęła się pod nim i prawie upadła.,Liv postanowiła wymienić żarówkę w łazience.,I Liv wymieniła żarówkę.,dwa
2b7745a1-9e3a-402d-a806-1eebfb18ad5a,"Matka powiedziała dzieciom, że obiad będzie gotowy za piętnaście minut.",Odebrała jednak ważny telefon.,"Podczas gdy ona mówiła, pies roznosił błoto po całej kuchni.","Dzieci zaczęły dokuczać matce, która ciągle rozmawiała przez telefon.",Moja matka była dość sfrustrowana.,Zachowanie dzieci uspokoiło matkę.,jeden
56b24969-0004-4731-99d6-ac4931df1b50,Hector zawsze przed pracą kupował filiżankę kawy w lokalnym sklepie.,"Stwierdza, że zwyczaj kupowania kawy jest bardzo kosztowny.",Pewnego dnia Hektor postanowił zaparzyć kawę w domu.,"Jestem dumny z tego, że kawa, którą parzę w domu jest bardzo dobra.","Hector oszczędzał pieniądze, parząc własną kawę.",Hector zaczął kupować więcej kawy w Starbucks.,jeden
eb653573-0e05-403a-b5a4-be7bd6ba3f99,"Kelly dowiedziała się, że w szkole pojawiła się nowa dziewczyna.","Kiedy weszła do szkoły, poszedł ją znaleźć.","Kiedy ją poznałem, zaprosiła mnie, żebym usiadł z nią przy obiedzie.",Podczas obiadu dziewczyny zaprzyjaźniły się.,Kelly nie rozmawiała z nią od tamtej pory.,"Kerry cieszyła się, że ma nowego przyjaciela.",dwa
efb927ed-be0b-41fb-b89d-1fe4f3f96f78,"Tommy trenował bardzo ciężko, aby przebiec swój pierwszy wyścig na 5 km.","Byłem sfrustrowany, że tak wiele osób minęło mnie podczas wyścigu.","Kiedy usłyszał swoje nazwisko podczas ceremonii wręczenia nagrody, był zszokowany.","Nie wiedział, że jest nagroda dla jego grupy wiekowej.","Było mu wstyd, że nie jest rozpoznawany.","Jesteśmy dumni, że zajęliśmy pierwsze miejsce w naszej grupie wiekowej i dziesiąte miejsce w klasyfikacji generalnej.",dwa
dac6c4cb-422b-436e-ac83-7853ad91d9c6,Laurie idzie dziś na swój pierwszy bal.,Jej eskorta pojechała po nią i dała jej piękną różę.,"Laurie miała na sobie długą, błyszczącą suknię.",Taniec z przyjaciółmi sprawił im wiele radości.,Laurie wróciła do domu zalana łzami.,Na koniec Laurie zakończyła pocałunkiem od swojego partnera.,dwa
9f53d98f-c1d9-4082-a9c7-1a95ed3de223,Neil zajmuje się badaniem historycznych linii kolejowych.,Przyjechałem do Scranton w Pensylwanii.,"Zauważył, że jest to piękny, stary skład kolejowy.",Zrobili nam mnóstwo zdjęć podczas naszego pobytu.,Neil usunął wszystkie swoje zdjęcia.,Neil zapisał zdjęcia na swoim komputerze.,dwa
553ec373-0500-4c63-979f-a446a17f550d,Bob bał się swojego pierwszego dnia w sklepie rybnym z fast foodami.,"Musiałem poczekać, aż będę miał na sobie mój fantazyjny strój marynarski.","Bob, w swoim mundurze, zaczął przygotowywać burgery rybne.","Byłam tak zajęta, że zapomniałam się przebrać.",Bob pokochał ten strój i pokazał go swoim przyjaciołom.,"Kiedy Bob skończył pracę, wyszedł na zewnątrz w swoim marynarskim stroju.",dwa
d84fcc97-0638-4dc8-a881-596c66b75e83,Moja przyjaciółka przyszła mnie odwiedzić.,"Powiedziałam jej, że mój pies gryzie.",Nie słyszała.,"Będę go głaskał, będę się z nim bawił.",Mój pies ją ugryzł.,Mój pies uciekł.,jeden
6001c530-a64f-4128-82db-deb6bd81e8b8,Lester zawsze chciał robić karierę artystyczną.,Pewnego dnia postanowił narysować obrazek przedstawiający kwiat.,Siada przed piękną orchideą i zaczyna malować.,Obraz Lestera jest bardzo dobrze zrobiony.,Powieszą to zdjęcie na ścianie w salonie.,"Postanawiam, że już nigdy więcej niczego nie narysuję.",jeden
2ff39c6a-6eb8-4890-8e25-6b6af653046d,Pablo lubi jeść robaki.,"W szkole przeczytał książkę o tym, jak to zrobić.",Podsmaż je na oliwie z oliwek.,Chce to robić przynajmniej raz w miesiącu.,Pablo lubi robaki i uważa je za przysmak.,Pablo nie lubi jeść robaków.,jeden
5bf65083-150d-4e08-a822-fd215ecd23fe,Kira zawsze kochała kulturę japońską.,Wiele z jej ulubionych filmów zostało nakręconych w języku japońskim.,"Zdecydowała, że pójdzie.",Od lat oszczędzała na ten wyjazd.,Wydała wszystkie pieniądze na buty.,To była najlepsza podróż w moim życiu.,dwa
a6e1d6d8-ddbb-4b54-a685-c642f4076e1b,Glenn miał ochotę na spacer.,Założył kurtkę i wyszedł.,"Szedł chodnikiem, kiedy potknął się i złamał kolano.","Glenn wstał i wszedł do domu, kulejąc.",Glenn osiągnął swój najlepszy czas w maratonie.,"Glen przysięgał, że już nigdy nie będzie chodził.",dwa
adaa9d18-572e-40f0-af81-c415abf793a4,Poszedłem ostatnio do sklepu.,"Gdy przechodziłem obok wyjścia, poczułem na ramieniu zimną, twardą stal.","Byłem zszokowany, gdy zobaczyłem, że zostałeś potrącony przez samochód!","Kierowca wydawał się bardzo przepraszający, gdy potwierdził, że mnie potrącił.","Powiedziałam: ""Nic mi nie jest"" i wyszłam.",Kierowca samochodu był na mnie bardzo zły.,jeden
8cc9a757-075a-4e47-95b7-2fa63dc8870c,Siostra Giny rozcięła sobie kostkę na kawałku potłuczonego szkła.,Krew spływała mi z nóg do butów.,"Gdy zobaczyła krew, pobiegła do domu.","Gina pobiegła za nią, ale nie mogła jej dogonić.","Kiedy wróciliśmy do domu, wszyscy razem zjedliśmy lody.",Siostra Giny poszła do lekarza.,dwa
8ef45363-9070-477a-8f1f-8d7c947ea6dc,Chłopiec był w trzeciej klasie.,"Był bardzo inteligentny, ale nie był zbyt dobry w czytaniu.","Kiedy przeczytałem to na głos, koledzy z klasy wyśmiali mnie.",Zaczęłam ćwiczyć czytanie każdego dnia.,"Chłopiec pogodził się z tym, że nie można go już wyleczyć.",Na koniec roku dobrze wypadłem w teście czytania.,dwa
a2878606-f05e-492b-a581-8b00346d40ca,W klasie Rosie odbywała się mała impreza.,Postanowiła zrobić dla wszystkich sałatkę owocową.,Spędziła dużo pieniędzy na owoce i dużo czasu na ich przygotowanie.,"W dniu przyjęcia, nabrała dużą miskę sałatki owocowej.","W klasie Rosie, podzieliliśmy się sałatką owocową.",Rosie miała w domu w lodówce sałatkę owocową.,jeden
7fa2b3d7-8046-403f-9a66-8198715ef31e,Na studiach poznałam starszego mężczyznę.,"Ja miałam 22 lata, a on 38.",Dobrze się dogadywaliśmy i dobrze nam się razem pracowało.,"Byli ze mną przez cały czas, kiedy tam byłem.",Wspomnienia z tamtego okresu są dla mnie bardzo ważne.,Mam negatywne wspomnienia z tego okresu.,jeden
3c516058-0aec-4a0c-906d-4b466715c38b,Jackie została wyznaczona na dozorczynię korytarza 8 klasy.,Cała klasa jest o nią zazdrosna.,Koledzy z klasy często grożą jej pracą.,Kradli przepustki Jackie'go.,Dyrektor wyrzucił jej rozwydrzonych kolegów z klasy.,Jej koledzy i koleżanki z klasy zostali nagrodzeni za swoje działania.,jeden
713e6e15-793f-4951-9d47-3d4688d748a3,Mój tata właśnie dostał nowy samochód.,"Aby to uczcić, wszyscy wybraliśmy się na przejażdżkę.",Inny samochód czekał na światłach i uderzył w nas.,"Uderzyłem w szybę tak mocno, że pękła.","Wyszedłem z domu, a z ojcem było wszystko w porządku.",Oboje zostali potrąceni przez samochód.,jeden
fcb6c166-4da5-4efb-8779-4ba6bdf1da2f,Iva i Brandt mieli wkrótce urodzić dziecko.,"Przez sześć miesięcy próbowałem i próbowałem, ale bez skutku.","Kiedy odwiedziłem lekarza, wyrazili swoje obrzydzenie.",Był tam jednak lekarz z wielkim uśmiechem na twarzy.,Brandt odwołuje plan porwania dziecka.,Para cieszy się z narodzin swojego dziecka.,dwa
f3b7819d-89cc-4dcf-a560-18d70f6f2cf9,Catherine od zawsze interesowała się sportem curlingu.,Catherine lubi oglądać sportowców w telewizji.,Pewnego dnia Catherine postanowiła wziąć udział w sesji curlingu.,"Podczas treningu, jeden z zawodników wyzwał Catherine na mecz.",Po tym wydarzeniu Catherine zaczęła codziennie ćwiczyć i stała się w tym dobra.,"Catherine uważała, że curling jest nudny.",jeden
041c9cd6-3351-4287-bf7d-56e1b8808341,Frances zawsze cieszyła się na myśl o nauce jazdy.,"W końcu jestem na tyle dorosły, żeby zrobić prawo jazdy.","Franciszek pilnie uczy się, aby zdobyć prawo jazdy.",Mogą łatwo zdać egzamin na prawo jazdy.,Franciszek jest bardzo dumny ze swoich osiągnięć.,Franciszek chce korzystać z transportu publicznego.,jeden
4fd560d4-8d90-40f8-a572-9522f966fd97,Świetnie się bawiliśmy na wczorajszym przedstawieniu Dziadka do orzechów.,Bardzo mi się podobało.,"Kiedy na scenie pojawili się tancerze, było to coś pięknego.","Jestem zaszczycona, że mogłam zobaczyć tę wystawę.","Przysięgłam, że nigdy więcej go nie zobaczę.",Chciałam go jeszcze zobaczyć.,dwa
dc450ec8-ab03-47b8-af48-43623c8a369e,Obudziłem się o 8:30 rano.,Lunatykowałem z łóżka i wziąłem prysznic.,Zjedliśmy lekkie śniadanie i udaliśmy się na zajęcia.,"Po około 50 minutach zajęć, wróciłem do akademika.",Postanowiłem wrócić na zajęcia.,"Kiedy dotarliśmy na miejsce, zdrzemnąłem się.",dwa
0f29def9-37c9-4eba-a87b-154ceec40700,Gary chciał zwrócić na siebie uwagę Lisy.,Pewnego dnia postanawia napisać dla Lisy wiersz.,Następnego dnia w szkole Gary widzi Lisę na korytarzu.,Gary uśmiecha się do Lisy i wręcza jej wiersz.,Gary uderza Lisę mocno i odchodzi.,"Lisa wyznaje, że ona też jest zakochana w Garym.",dwa
a443d57f-b1c1-4d08-abff-3c968b8f9d92,Lars chciał spróbować swoich sił w fotografii.,"Jego przyjaciel był doskonałym fotografem, ale nigdy nie rzucał mu wyzwania.","Pewnego dnia kupił prosty, ale dobrej jakości aparat fotograficzny.",Od tego dnia Lars codziennie fotografował przyrodę.,Lars ma obsesję na punkcie fotografii.,Lars nie znosił fotografii.,jeden
1ad78f7c-f5b0-4f1a-a09c-1223e6ed015e,Kupiłem telewizor w sklepie z elektroniką.,Możesz cieszyć się wysoką jakością i wysoką rozdzielczością obrazu na dużym płaskim ekranie.,Mój pracownik przekonał mnie do uzyskania gwarancji na wszelki wypadek.,Tydzień później mój telewizor spadł ze ściany i pękł.,Udało mi się go nawet naprawić w ramach gwarancji.,Pracownik został później znaleziony martwy.,jeden
4a4ba70e-d51c-4574-b3f1-42675bef0059,Ryan był w parku.,Wtedy zobaczyłem małą dziewczynkę z balonem.,"Gdy wychodziliśmy z parku, zobaczyłem ten sam balon wbity w drzewo.",Wspiął się na drzewo i odzyskał balon.,Następnie Ryan celowo nadmuchał balon.,Później Ryan odnalazł dziewczynkę i dał jej zgubiony balonik.,dwa
23d95ddb-64bd-461e-b5e6-426a8b77c108,Neil zwiedził miasto Fez.,Spróbowałem ich etnicznego jedzenia.,Potem poszliśmy kupić jakieś pamiątki.,"Powiedział też, że w Fezie są świetni uliczni performerzy.",Neil świetnie się bawił.,Neil i Fez stali się najlepszymi przyjaciółmi.,jeden
10770264-1216-4bf9-a955-423d82dc6a92,Dzień był jasny i ciepły.,"Joe pomyślał, że dobrze byłoby się przejść.",Postanowiłem przejść się do pobliskiej kawiarni.,Ale w czasie podróży zaczął się męczyć.,Wbiegł więc do kawiarni.,"Joe żałował, że wyszedł.",dwa
558ffced-fc9e-428c-8b62-4227a8ecf556,Cały dzień czekała na swoją przesyłkę.,"W końcu zobaczyła, że do drzwi zbliża się kurier.","Dostarczył jej paczkę, a ona wniosła ją do domu.",Otworzyła paczkę nożem.,Wewnątrz pudełka znajdowało się nowonarodzone dziecko.,Jen znalazła w paczce nowy płaszcz.,dwa
5f27fb6f-f523-4220-a393-1fee45f744e0,Frankowi nie chciało się odrabiać pracy domowej.,Zamiast tego chce grać w gry wideo.,"Rodzice Franka powiedzieli mu, żeby najpierw odrobił pracę domową.",Franek wpadł w złość i został ukarany.,Frank stracił swoją grę wideo na tydzień.,Frank ma zupełnie nową grę.,jeden
61b5d18b-450c-4fb7-9f50-47d9df3c22eb,Timmy wziął udział w szkolnym konkursie gry za 3 punkty.,Zwycięzca będzie miał możliwość wygrania stypendium w wysokości 1000 dolarów na studia.,Timmy ćwiczył swój rzut za trzy punkty przez cały weekend.,W dniu turnieju był gotowy do pracy.,Timmy wygrał konkurs.,"W dniu turnieju, Timmy poszedł na driving range.",jeden
81959648-7d1f-4f5e-a960-50465d1c6faf,Drake wziął udział w piątkowej imprezie.,Znalazłem jego portfel skradziony z płaszcza.,"Drake natychmiast zadzwonił na policję, ale portfela nigdy nie odnaleziono.",Drake skonfrontował gospodarza imprezy z problemem.,"A gospodarz powiedział mu, że on też nie wie.","Drake powiedział gospodarzowi, że chciałby ponownie uczestniczyć w jego imprezie.",jeden
0a87c92f-e24d-48fb-b064-71e8c66d5f4b,"Bob zauważył, że jego samochód ma przebitą oponę.",Nigdy nie musiał zmieniać opony.,Wyciągnął lewarek do opon i żelazko.,Nie mogłem go odkręcić.,"Bob zadzwonił po kogoś, żeby naprawił mu przebitą oponę.",Bob pojechał na targ swoją ciężarówką.,jeden
36c75e5c-8b93-4743-8104-122c769d1636,Jack jest zmęczony pisaniem e-maili na swoim tablecie.,"Uważa, że powinien zainwestować w laptopa.","Bada różne laptopy, aż znajdzie ten idealny.",W końcu go kupi.,"W tej chwili Jack świetnie się bawi, odpowiadając na e-maile.",Jack używa teraz poczty elektronicznej zamiast e-maila.,jeden
bbc7c651-dd54-46ea-b057-7b001c105912,Jake'owi urosły za długie włosy.,Przeprowadzono z nim wywiad.,"Poprosił matkę, żeby obcięła mu włosy.","Jego matka zrobiła mu ładną, profesjonalną fryzurę.",Jake umył ręce.,Jake dostał tę pracę.,dwa
f884bcde-c243-4cfd-a9ad-3adeba0ef86a,Shawn wpadł dzisiaj.,"Sam, Sean i ja graliśmy w grę.","Zaczął się na mnie złościć, że mówi o mnie złe rzeczy.","Powiedziano mi, że nie mogę już grać, dopóki nie wyzdrowieję.",To było naprawdę bolesne.,Byłem naprawdę szczęśliwy.,jeden
4c58f47d-b444-4a16-a66b-553fc767130e,Chuck był zmęczony po pracy.,Musiałam na jakiś czas przerwać pracę.,Miał otwarte forum i rozmawiał z kolegami.,"Musiał odpocząć po ciosach, które zadał mu Zoltar.",Chuck postanowił zrezygnować z pracy.,A teraz chcę wrócić do pracy.,dwa
49701721-7d91-47c7-bed2-ad411562391f,Bob używał plastikowych toreb na zakupy.,"Wtedy przyjaciel powiedział mi, że plastik jest szkodliwy dla środowiska.",Bob postanowił zrezygnować z używania plastikowych toreb.,Bob zainwestował w torby spożywcze wielokrotnego użytku.,"Bob używał torby wielokrotnego użytku, kiedy szedł na zakupy.",Bob nadal używał plastikowych toreb podczas zakupów.,jeden
bd8d2a48-5146-413c-baf3-47d7b7c4e65c,Joe musiał zrobić sobie portret do pewnego projektu.,Zadzwoniłem do kilku lokalnych artystów i zapytałem o ceny.,Niektórzy z artystów mieli przystępne ceny.,Joe umówił się z tym artystą na stworzenie portretu.,Joe był bardzo zadowolony z rezultatu.,Artysta narysował kota Joe.,jeden
709db57b-125c-4434-b58d-f543070d8a27,Na wakacje wysłano mnie do ciotki.,"Nie podobała jej się myśl, że przez lato będzie z dala od swojej lokalnej biblioteki.","Wzięła ze sobą kilka książek, ale szybko je przeczytała.","Kiedy przyjechała, ciotka zabrała ją do specjalnego pokoju w domu.",Widzę moją książkę płonącą w kominku.,"Pokój był wypełniony półkami z książkami, które dziewczynki uwielbiały.",dwa
4010d4ae-e1f4-4348-8b20-91a774bf34ee,Joe lubił jeść brud.,Robiłam placki z błota przy każdej możliwej okazji.,"Kiedy jadłam ciasto, poczułam w ustach coś twardego.",Joe żuł kamień i złamał sobie ząb.,Joe chciał przeżuć więcej kamieni.,"Joe postanowił, że nie będzie już więcej jadł brudu.",dwa
2e9fd58f-6036-4008-8c0b-c7d70cc43d2e,Rob nigdy wcześniej nie był na kolejce górskiej.,Przyjaciel Roba zaoferował nam darmowe bilety do Six Flags.,"Rob pomyślał, że może do nas dołączyć.",Poszliśmy wszyscy i stanęliśmy w długiej kolejce.,Rob miał wspaniałomyślnego przyjaciela.,Przyjaciel Roba był lekkomyślny.,jeden
3329d95c-5a03-4d68-90b3-25ddba1e4c9e,Carly czekała na telefon od Sama.,"Obiecał, że zrobi to w piątek.","Było późno w sobotę, a ona nic nie słyszała.",I w końcu zdecydowałem się do niego zadzwonić.,Sam odebrał telefon.,Carly zadzwoniła i zamówiła jedzenie na wynos.,jeden
6d0772be-9406-4257-af59-ab5f2e819e81,"Kiedy Amy wróciła ze szkoły w dniu swoich urodzin, zastała pusty dom.","Była zdenerwowana, że wszyscy zapomnieli o jej wyjątkowym dniu.",Weszła smutna do salonu.,Nagle z kryjówek wyskoczyli jej przyjaciele i rodzina.,Amy uśmiechnęła się radośnie.,Amy opuściła pokój i wyszła z domu.,jeden
3e13600e-4a0f-42dd-876d-9741076fc465,"Sir, on próbował mnie uderzyć bez powodu.","Byłem wściekły, ale broniłem jej ciosu.",Wciąż rzucała się na mnie z pięściami.,"Chcąc ją zatrzymać, rzuciłem ją na ziemię.",Patelnia wreszcie stanęła.,Przytuliłam się do Pana.,jeden
16a5c03f-6538-4913-b51a-f20a560577eb,Dziecko Pam i Toma nie było dobrym śpiochem.,"Sąsiad miał swojego psa, który szczekał na zewnątrz przez cały dzień.","Za każdym razem, gdy Pam kładła dziecko do łóżka, pies zaczynał szczekać.","Pam wyobraziła sobie, że wypuszcza psa i pozwala mu odejść.",Pewnej nocy Pam wpuściła do domu swojego kota.,Pewnej nocy Pam postanowiła wypuścić psa na dwór.,dwa
bf8b9f77-692d-4873-a7e5-30dec273eb4d,May została przyjęta do college'u we Fredonii.,Wsiadła do autobusu i pojechała do swojej nowej szkoły.,Obejrzała teren.,"Podobało jej się wszystko, co widziała.",Rzuciła szkołę.,Lubiła wszystkich swoich profesorów.,dwa
ae97dd54-084b-45d1-aa4e-eaad35b58cc8,Mary musiała mieć wyrwany ząb.,"Chciał, żeby dentysta go uśpił.","Jedyne, co mógł zrobić, to sparaliżować dotknięte miejsce nowokainą.",Mary wpatrywała się w niego z przerażeniem.,"Widząc wyraz jej twarzy, dentysta był w stanie pomóc Marii.",Mary wyszła od dentysty w dobrym nastroju.,jeden
4aa68faa-46af-4c29-a5af-76920608e42e,Ford był dumny ze swojego wysokiego wyniku w nauce.,"Każdego wieczoru wykonywałem jakieś zadanie, aby ją poprawić.","Przyjaciele Forda ostrzegali go, że omija go cała zabawa.",Ford został później wziętym prawnikiem.,"Ford był zasmucony faktem, że tak wiele osiągnął.",Ford był dumny ze swoich osiągnięć.,dwa
d6ead853-dd97-4d11-be64-7b93a24bffec,"Moja żona mówi, że nie mam pasji.",Że nie mam wielu pasji ani zainteresowań.,"Próbowałam się z nim kłócić, ale nie mogłam.","Wiedziałem, że miała rację.","Byłem zdeterminowany, aby coś zmienić.",Jestem samotny.,jeden
dfadf8eb-0782-46f5-b8d6-f03b68044e5e,Nina chciała mieć ładny kostium na Halloween.,Ale nie było mnie stać na nic luksusowego.,Szukała pomysłów w domu.,W międzyczasie znalazła świetny kostium za darmo.,Nina kupiła zabawkę.,Nina była zachwycona.,dwa
a8d36862-b0e3-4147-82a3-6ada95cc4939,To był piękny wiosenny dzień na początku marca.,Tracey postanowiła wybrać się na spacer do lasu za domem.,Usłyszała dzięcioła i zaczęła go szukać wśród drzew.,Potknąłem się o korzeń i wpadłem na drogę.,Tracey wrócił.,Tracy przewrócił się i trząsł się.,dwa
a76f857c-34a6-4409-a2d5-1255ba6cf5e9,Jim czekał na mnie na lotnisku.,Twoja żona będzie tu za godzinę.,Był taki znudzony.,"Następnie postanowiłam nadrobić zaległości w częściach, których nie udało mi się przebrnąć w książce.",Godzinę później Jim zobaczył swoją żonę.,"Jim wyszedł, zanim pojawiła się jego żona.",jeden
54ec0b0d-355e-484f-8554-315daf68fc44,Joe bardzo chciał studiować na Uniwersytecie Columbia.,Ciężko pracował w szkole i był w drużynie piłkarskiej.,Został wpisany na listę oczekujących.,"Byłem sfrustrowany, ale ciężko pracowałem do końca.",Joe wciąż był dumny ze swoich wysiłków.,"Joe zdecydował, że nie chce iść na studia.",jeden
f5a85657-b572-43dc-adb4-b62c8d4d023d,"Przyjaciółka Giny, Tami, miała akta, których nie chciała, by ktokolwiek miał.","Gina chciała go mieć, ale nie wiedziała, gdzie go kupić.",Teraz Tami miała nową Lisę Frank Trapper Keeper.,"Gina była zazdrosna, bo ona też go chciała.","Gina znalazła na eBayu taki, na który było ją stać.","Gina kosiła całe podwórko, ale nikt jej nie pomagał.",jeden
7c80498a-801e-4d4b-86f1-bfbea4247fb2,Lea miała w domu piękną choinkę.,Pewnego dnia poszła do sklepu.,"Kiedy wróciła, drzewo było już wyrwane z korzeniami.",Jego kot wszedł na niego i pociągnął go w dół.,"Lee uznał, że drzewo na ziemi podoba mu się bardziej niż na stojąco.",Lea skarciła swojego kota.,dwa
968bf70b-55b0-49c9-9eb3-0e9c89043c72,Peter używa tego samego krzesła od lat.,Byłam taka zmęczona.,"Postanawia kupić nowy, wygodniejszy fotel.","Kiedy przyjechał, Piotr był bardzo szczęśliwy.","Piotr pomyślał, że może być jeszcze wygodniejszy od poprzedniego.",Piotr pozwolił swojemu psu samemu korzystać z krzesła.,jeden
c9e0ad92-16a3-4721-b221-bc7a7ea72195,Drużyna piłkarska ciężko pracowała przez cały sezon.,Wygrali wszystkie swoje mecze i awansowali do mistrzostw.,Na kilka sekund przed końcem meczu na tablicy świetlnej widniał remis.,Rozgrywający zdobył bramkę po udanym długim podaniu.,Publiczność głośno buczała.,Wszyscy widzowie podnieśli się z miejsc i bili gromkie brawa.,dwa
4e5aa3fc-f0a5-4426-8fde-3229bbb1edb0,Mieszkamy w wieżowcu.,"Pewnego dnia wiał silny wiatr, częściowo z powodu wysokości budynku.","Wiatr powalił gałęzie drzewa, a moja żona nie mogła spać.",Również nasz kabel internetowy został przecięty przez wiatr.,Utrata dostępu do Internetu była dla mnie i mojej żony bardzo dużym problemem.,Uwielbialiśmy silne wiatry i brak snu.,jeden
2d825c0a-d7f1-40ea-bb9b-c8f68c10eba7,Kate chciała kupić nową klawiaturę do swojego komputera.,"Miesiącami oszczędzała, żeby kupić dobrą klawiaturę.",Kate w końcu zamówiła swoją klawiaturę online!,Od kilku dni z niecierpliwością oczekiwała jego przybycia.,I odwołała to zamówienie.,Wtedy właśnie dotarła do niej klawiatura.,dwa
b287eeca-7682-4a3f-8b60-d7529988dc1c,Rodzina Amy pojechała do Six Flags.,Cierpliwie czekała w samochodzie na jego przyjazd.,"Kiedy dotarli na miejsce, leżała na kolanach, rozglądając się po parku.",Przez godzinę stała w kolejce do największej kolejki górskiej.,Amy bardzo cieszyła się na myśl o pójściu do parku.,"Amy uważała, że park jest nudny.",jeden
367d94ef-0033-45f5-b7bc-0e461e049220,"Bob potrzebował pieniędzy, żeby kupić jedzenie.","Było mu smutno, że nie ma pieniędzy na jedzenie.",Postanowił napisać książkę o swoim trudnym życiu.,Ludzie szybko zaczęli chwalić książkę i kupili tysiące egzemplarzy.,Dzięki zyskom ze sprzedaży książek Bob był w stanie zarobić wystarczająco dużo pieniędzy na jedzenie.,"Reakcja publiczna na tę książkę oznacza, że Bob jest wciąż głodny.",jeden
6d40efe0-4f3a-4475-8cc3-55915a7c2d17,Dziś ukończyłem swój pierwszy maraton.,To było około 6 mil długości i byłem naprawdę zmęczony.,Trenowaliśmy w tym celu przez około trzy miesiące.,"To zawsze było na mojej liście rzeczy, które chciałem robić w życiu.",Nigdy nie byłam bardziej szczęśliwa.,Jestem naprawdę rozczarowany sobą.,jeden
a2af46c3-ab6c-4b15-b3e4-205b55d5dd76,Pewnej nocy Sam wpatrywał się w rozgwieżdżone niebo.,Nagle gwałtownie wstał.,"Widziałem, jak gwiazdy migoczą i poruszają się.","Pobiegłam do taty, żeby mu pokazać.","Jego ojciec roześmiał się, bo gwiazda była w rzeczywistości odrzutowcem z reflektorami.","Ojciec Sama był zadowolony, że jego syn zainteresował się geologią.",jeden
2d49847a-81d6-4d67-b36b-1bd695768cb5,John i Meg spotykali się przez pięć lat.,John kochał Meg i chciał się z nią ożenić.,Postanawia oświadczyć się jej dziś wieczorem po spotkaniu w kinie.,"Wychodząc z kina, nagle upadł na kolana.",Zaczął wykrzykiwać sprośności pod adresem Meg.,"Poprosił ją, by za niego wyszła.",dwa
dc60a861-f7c4-491a-9f98-ffaaf73d4b32,Tuż obok wisi piękna kiść bananów.,"Bobby próbował rzucić butem, ale go złapał.","Próbował wspiąć się na drzewo, ale spadł.","Następnie wściekle uderza w nią motyką, ale jest zbyt krótka, by ją dosięgnąć.","Bobby był zły, że dano mu banana.","Bobby poszedł do szopy po drabinę, żeby podnieść banany.",dwa
e7cda60f-1f70-44c6-b021-f485beb6c2bc,Beth przechodziła rekonwalescencję po chorobie.,Czwartego dnia był w stanie wreszcie jeść.,"Nawet jeśli było lepiej, to nie było dobrze.","Zdecydowała się wziąć piątek wolny od szkoły, aby poddać się leczeniu.",Beth musiała odpocząć.,"Beth grała w piłkę nożną w piątek, w swój wolny dzień.",jeden
83279ad4-371a-4d70-a479-82fb5422cfbf,Rhonda kupiła nową parę różowych skarpetek.,Uwielbiała je.,"Ale kiedy ją zdjęłam, zmieszała się z resztą mojego prania.","W dniu prania, prała swoje ubrania bez sortowania ich.",Rhonda postanowiła wymienić się mailami podczas lunchu.,"Niestety, został on zniszczony i Rhonda musiała kupić nowy.",dwa
c77e19e5-ec84-4ac4-9a77-904b12a882e0,Morze podczas sztormu było przerażające.,"Markusowi nie podobał się sposób, w jaki łódź unosiła się i opadała.",Na ten widok zrobiło mu się niedobrze w żołądku.,"Skuliłem się w swojej kwaterze i zamknąłem oczy, ale bezskutecznie.","Markus był tak podekscytowany, że zaczął tańczyć.",Później Markus dostał choroby morskiej i zwymiotował.,dwa
cb054419-731b-4350-96aa-aadfc00e35ae,Wczoraj Ania postanowiła się zdrzemnąć.,Usiadła wygodnie w fotelu i zamknęła oczy.,"W momencie, gdy zasypiałam, na moje kolana wskoczył szczeniak mojej córki.",Była bardzo zaskoczona.,Z radością przytulała się do swojego uroczego szczeniaczka.,Kociaki były takie słodkie.,jeden
a9ca9655-b64d-48c8-96dc-b14a9bc94890,Chuck uwielbia ten bar niedaleko swojego domu.,Nadal chodzę tam z moimi przyjaciółmi.,Pewnego dnia poszedłem do tego sklepu i zastałem go zamkniętym.,Uchylony.,Chuck był zdenerwowany.,"Chuck cieszył się, że sklep był zamknięty.",jeden
3e6404e3-86cc-436f-9cec-40f6f922cafe,"Kiedy Jan jechał do sklepu, zdał sobie sprawę, że zapomniał portfela.",W jego portfelu było prawo jazdy.,Za nim błyskały policyjne światła.,"Po zatrzymaniu powiedział policjantowi, że zostawił portfel w domu.",John następnie zaatakował funkcjonariusza.,Policjanci byli wyrozumiali.,dwa
