f5a85657-b572-43dc-adb4-b62c8d4d023d,"Ginina kamarádka Tami měla složku, kterou nechtěla, aby měl někdo jiný.","Gina ho chtěla, ale nevěděla, kde ho koupit.",Nyní měla Tami novou Lisu Frankovou Trapper Keeper.,"Gina žárlila, protože si ho také přála.","Gina se podívala na ebay a našla jeden, který si mohla dovolit.",Gina posekala celý dvůr a nikdo jí nepomáhal.,1
7c80498a-801e-4d4b-86f1-bfbea4247fb2,Lea měla doma krásný vánoční stromek.,Jednoho dne odešla do obchodu.,"Když se vrátila, strom byl vyvrácený.",Její kočka na něj vylezla a strhla ho dolů!,"Lea se rozhodla, že se jí strom na zemi líbí víc než ve stoje.",Lea svou kočku pokárala.,2
968bf70b-55b0-49c9-9eb3-0e9c89043c72,Peter používal stejnou židli po celá léta.,Začínal být opotřebovaný.,"Rozhodl se koupit si novou, pohodlnější židli.","Když dorazil, měl Peter velkou radost.","Peter si myslel, že by mohl být dokonce pohodlnější než ten starý.","Peter nechal svého psa, aby si křeslo použil sám.",1
c9e0ad92-16a3-4721-b221-bc7a7ea72195,Fotbalový tým celou sezónu tvrdě pracoval.,Vyhráli všechny zápasy a postoupili do šampionátu.,Na hodinách hry zbývaly už jen vteřiny a stav byl nerozhodný.,"Rozehrávač se dostal k dlouhé přihrávce, po které skóroval.",Diváci na tým hlasitě bučeli.,Všichni diváci vstali na svých místech a bouřlivě tleskali.,2
4e5aa3fc-f0a5-4426-8fde-3229bbb1edb0,Bydlíme ve výškové budově.,"Jednoho dne foukal silný vítr, částečně kvůli výšce budovy.","Vítr rozfoukal větve stromů tak, že moje žena nemohla spát.",Vítr také shodil internetový kabel.,Ztráta internetového připojení nás s manželkou velmi mrzela.,Líbil se nám silný vítr a nedostatek spánku.,1
2d825c0a-d7f1-40ea-bb9b-c8f68c10eba7,Kate si chtěla koupit novou klávesnici k počítači.,"Měsíce šetřila, aby si mohla dovolit dobrou klávesnici.",Kate si konečně na internetu objednala klávesnici!,Několik dní vzrušeně čekala na jeho příchod.,Pak objednávku zrušila.,Pak jí poštou přišla klávesnice.,2
b287eeca-7682-4a3f-8b60-d7529988dc1c,Amyina rodina se chystala do Six Flags.,Trpělivě seděla v autě a čekala na příjezd.,"Když dorazili, seděla na kolenou a prohlížela si park.",Na největší horskou dráhu čekala hodinu ve frontě.,Amy byla z návštěvy parku opravdu nadšená.,"Amy si myslela, že park je nudný.",1
367d94ef-0033-45f5-b7bc-0e461e049220,Bob potřeboval peníze na jídlo.,"Byl smutný, že nemůže jíst, protože nemá peníze.",Rozhodl se napsat knihu o svém těžkém životě.,Lidé si knihu okamžitě pochvalovali a koupili si tisíce výtisků!,Zisky z prodeje knih dávaly Bobovi dost peněz na jídlo.,"Reakce veřejnosti na knihu znamená, že Bob stále hladoví.",1
6d40efe0-4f3a-4475-8cc3-55915a7c2d17,Dnes jsem dokončil svůj první maraton.,Bylo to asi šest mil a já jsem se pořádně nadřel.,Trénoval jsem na něj asi tři měsíce.,"Vždycky jsem to měla na seznamu věcí, které musím v životě udělat.",Nikdy jsem nebyl šťastnější.,Jsem ze sebe opravdu zklamaný.,1
a2af46c3-ab6c-4b15-b3e4-205b55d5dd76,Jednou v noci Sam pozoroval hvězdy.,Najednou se prudce posadil.,"Uviděl blikající, pohybující se hvězdu!",Běžel to ukázat tátovi.,"Jeho otec se smál, protože hvězda byla ve skutečnosti tryskáč se světly.","Samův otec byl rád, že se jeho syn zajímá o geologii.",1
2d49847a-81d6-4d67-b36b-1bd695768cb5,John a Meg spolu chodili pět let.,John Meg miloval a chtěl si ji vzít.,"Rozhodl se ji požádat o ruku dnes večer, po schůzce v kině.","Když vyšli z kina, náhle padl na kolena.",Začal na Meg křičet sprosté nadávky.,Požádal ji o ruku.,2
dc60a861-f7c4-491a-9f98-ffaaf73d4b32,Krásný trs banánů visel těsně mimo dosah.,"Bobby se pokusil hodit botu, ale zasekla se.","Pokusil se vylézt na strom, ale spadl.","Pak zuřivě mlátil motykou, ale ta byla příliš krátká, aby na ni dosáhl.","Bobby byl naštvaný, že dostal banány.","Bobby šel do kůlny pro žebřík, aby mohl banány sebrat.",2
e7cda60f-1f70-44c6-b021-f485beb6c2bc,Beth se zotavovala z nemoci.,Po čtyřech dnech byla konečně schopna jíst jídlo.,"I když jí bylo lépe, nebylo jí dobře.","Rozhodla se, že si v pátek vezme volno ze školy a bude se léčit.",Beth si potřebovala odpočinout.,"Beth hrála fotbal v pátek, kdy měla volno.",1
83279ad4-371a-4d70-a479-82fb5422cfbf,Rhonda si koupila nové růžové ponožky.,Milovala je.,"Když si je však sundala, zamíchaly se s ostatním prádlem.","V den praní vyprala své oblečení, aniž by ho roztřídila.",Rhonda se pak rozhodla poobědvat a vyřídit e-maily.,Bohužel byly zničené a Rhonda si musela koupit nové.,2
c77e19e5-ec84-4ac4-9a77-904b12a882e0,Moře bylo během bouře děsivé.,"Marcus nenáviděl, jak se loď zvedá a padá dolů.",Zvedl se mu z toho žaludek.,"Schoulil se ve své kajutě a zavřel oči, ale nepomohlo to.","Marcus byl tak nadšený, že začal tančit.",Marcus pak zvracel kvůli mořské nemoci.,2
cb054419-731b-4350-96aa-aadfc00e35ae,"Včera se Anna rozhodla, že si zdřímne.",Pohodlně se usadila do křesla a zavřela oči.,"Právě když usnula, skočilo jí do klína štěně její dcery!",Byla velmi překvapená.,"Přitulila se k rozkošnému štěněti a byla šťastná, že ho vidí.",Koťátko bylo velmi roztomilé.,1
a9ca9655-b64d-48c8-96dc-b14a9bc94890,Chuck tento bar u svého domu miluje.,Stále tam chodí s přáteli.,"Jednoho dne tam jel a všiml si, že je zavřeno.",Byla vyřazena z provozu.,Chuck byl rozrušený.,"Chuck byl rád, že to místo konečně zavřeli.",1
3e6404e3-86cc-436f-9cec-40f6f922cafe,"John jel do obchodu, když si uvědomil, že si zapomněl peněženku.",V peněžence měl řidičský průkaz.,Za ním začala blikat policejní světla.,"Po zastavení policistovi řekl, že si doma zapomněl peněženku.",John pak policistu napadl.,Policista měl pochopení.,2
873a9a34-e68a-4971-a397-0ce28140bcba,"Když Tom vyrůstal, rád skládal puzzle.",Nebyl jen mimo dobrodružství v únikové místnosti.,Zklidnil dech a duševně se připravil.,O třicet minut později opustil únikovou místnost v rekordním čase.,Cítil hrdost na svůj úspěch.,"Tom byl naštvaný, že se mu nedařilo.",1
27e6ed53-de20-4969-ac97-d1c767e66e8b,Městem se přehnala malá sněhová bouře.,Střecha školy se pod tíhou prohnula.,"Nahoru vylezl údržbář, aby to zkontroloval.",Střecha se otřásla pod novou vahou.,Střecha byla zcela v pořádku.,Školník se vyděsil.,2
d0b21d6b-1e82-47b2-94c6-3b37b559b58c,Včera jsem měl narozeniny.,K mému překvapení pro mě přátelé naplánovali oslavu.,Nemohl jsem tomu uvěřit.,Večírek byl velmi zábavný.,Své narozeniny jsem nenáviděl.,Byla to ta nejlepší narozeninová oslava vůbec.,2
0505ab3d-b0a6-403b-83bd-1ff36755c0e5,Matka vyhodila svůj starý slovník.,Vytáhl jsem ji z koše.,"Když jsem u něj seděla, zjistila jsem, že k němu cítím vůni.",Připomínala mi vůni staré knihovny.,Bylo to nechutné.,"Voněla tak dobře, že jsem ji snědla.",1
c363f775-7fbc-4935-bf85-2608d84a0fba,V roce 1963 nás rodiče vzali do Paragon Parku.,Jeli jsme trajektem z Rowes Wharf v Bostonu.,"Jezdili jsme na kolotoči, biči a housence.",Hráli jsme skeeball.,Na tento výlet z dětství máme mnoho krásných vzpomínek.,Na návštěvu Paragon Parku si nepamatuji.,1
06d18564-6dcd-4154-aa35-a9f326c2db72,Můj nejoblíbenější film je Čaroděj ze země Oz.,"Když jsem byl mladý, myslel jsem si, že je to skutečné.","Kdykoli jsem se na něj díval, cítil jsem se do filmu ponořený.",Postavy mě přenesly do země Oz.,"Jednoho dne jsem se rozhodl, že si film koupím.",Čaroděj ze země Oz se mi nelíbil.,1
2f47e25b-1df6-40e7-86e7-85cf008c7bd4,Mary Ann se šla projít po stezce v parku.,Míjela lidi s dětmi a zvířaty.,"Míjela lidi, kteří běhali a jezdili na kole.",Viděla spoustu rostlin.,"Mary Ann dostala z jednoho z nich vyrážku, protože to byl jedovatý břečťan.",Mary Ann dokončila přípravu salátu a s chutí ho snědla.,1
26e62478-4a62-4f71-8449-26edcf3905c0,"Jednoho dne se do rodiny, která měla dvě kočky, nastěhoval pes.","Jedné kočce nový pes nevadil, ale druhá se ho bála.",Hlasitě zamňoukal a podrbal psa na nose.,"Přeskakoval z jedné strany místnosti na druhou, aby psovi unikl.",Přitulil se ke psovi.,Pes ho našel a roztrhal.,2
a7ac822a-737c-4734-a6a0-05763dedc94b,Mým oblíbeným zvířetem je arabský oryx.,"Obvykle je nevidím, protože je to africká antilopa.",Musím chodit do zoologických zahrad.,Rodina mi letos k narozeninám koupila pěkný dárek.,Dali mi velkou ilustrovanou knihu o afrických zvířatech.,Dali mi knihu o historii počítače.,1
ba6be46b-029c-49d7-a56b-f8ec2f6f774a,"Každý den dceru přemlouvám, aby si dělala domácí úkoly.","Nakonec jsem se rozhodl, že je to její vlastní odpovědnost.","Jistě, jednoho večera to neudělala.","Stejně jsem ji poslala spát, protože jsem věděla, že bude mít ve škole problémy.",Nakonec dostala za úkol špatnou známku.,Celé odpoledne hrála s kamarádkami basketbal.,1
970cf7ed-b730-41a8-9675-85790da3004e,Mladý chlapec chtěl nadhazovat za svůj baseballový tým.,Hodně trénoval se svými bratry.,Na tréninku ho trenér nechal vyzkoušet si roli nadhazovače.,Chlapec si nevedl dobře.,Mladý chlapec odešel domů zklamaný.,Trenér mu nabídl místo nadhazovače.,1
3c9de9fe-20e8-4b46-b795-f474a6cc1ccb,Sue se uprostřed noci probudila kvůli příšernému zápachu.,"Nemohla přijít na to, co to bylo.",Rozhlédla se po místnosti.,Pak si toho všimla.,Sára se začala dívat na televizi.,Sarah našla na stole zkažené mléko.,2
43d9d4f7-8542-4e45-ab22-5880462eb2a5,"Mark si jednoho dne všimne, že ho začínají bolet zuby.","Rozhodne se navštívit svého zubaře, aby zjistil, co se děje.","Zubař Markovi řekne, že si musí nechat odstranit zuby moudrosti.",Mark souhlasí s operací.,"Mark doufal, že zákrok zastaví jeho bolesti zubů.","Markův spolupracovník mu řekl, že se voleb nezúčastní.",1
e83f7e0e-0ff6-4546-b154-1c317dfa8526,Lulu se právě přestěhovala do nového domova.,Poprvé měla myčku nádobí.,"Rozhodla se, že ten večer umyje nádobí.",Do přihrádky nalila mýdlo na nádobí.,Lulu vypnula myčku.,Lulu zapnula myčku.,2
73f5afd2-f1e4-420c-b536-ac86aed95ca5,Farmář Bill zavolal na krávy na poli.,Přiběhli si pro jídlo.,Bill nasypal kravám do velkých zásobníků obilí.,Krávy spokojeně snědly svou večeři.,Bill byl na svou práci hrdý.,Bill hledal krávy.,1
e30c01b0-c968-44bd-8f78-4d1a1ae83ff4,Terry opouštěl nemocnici zklamaný a sklíčený.,Se zlomeným palcem měl problém otevřít dveře auta.,"Doma požádal sestru, aby mu půjčila peníze na operaci.","Souhlasila pod podmínkou, že si najde práci s pojištěním.","Souhlasil,",Terryho sestra se rozhodla podstoupit operaci palce.,1
ccc59d4b-1e20-4c63-bbdb-a45cff6bc456,"Mary pracovala v autobazaru dva roky, aniž by prodávala.","Její šéf jí řekne, že musí brzy prodat auto.",Jednoho dne přijde do autosalonu pár a chce si prohlédnout auto.,Mary jim prodá velmi velké a drahé auto.,Maryin šéf je s jejím prodejem spokojen.,"Mary je smutná, že prodala auto.",1
661e7f71-ccc5-4101-a026-32b0ab3c648e,Brie a její kočka se přestěhovaly ke svému příteli a jeho kočce.,Obě kočky se nenáviděly.,Většinu času strávili vzájemným syčením.,"Jednou v noci, o šest měsíců později, se kočky rozhodly, že se budou mazlit.","Brie byla ráda, že se z nich staly kamarádky.",Brie nenáviděl sýr.,1
efe9f092-1035-4d33-9527-8959d4f71fd4,Tim potřeboval novou podlahu v kuchyni.,Jeho byl starý a popraskaný.,Vydal se tedy na nákup nových dlaždic.,Našel skvělé dlaždice a přinesl je domů.,Do svého domu instaloval krásnou novou podlahu do kuchyně.,Druhý den Tim dlaždice vrátil do obchodu.,1
ff9b9128-31a9-4a2d-8fe2-b53affce964d,"Dave se jednoho dne rozhodl, že chce jít na koncert skupiny Nickelback.",Objednal si několik lístků.,Poté pozval několik svých přátel.,Všichni šli na výstavu a dobře se bavili.,"Dave na internetu hledá další koncerty, které se mu budou líbit.",Dave převzal řízení vrtulníku a přistál na hřišti.,1
3f7f71e4-82a7-4ad4-8bb1-4a02e11cb1b9,Je zde hřbitov se 199 náhrobními kameny.,Dvanáct mužů přineslo rakev.,Dvanáct mužů uložilo rakev do země.,Muži a ženy plakali společně.,Radovali se z toho pohledu.,Oplakávali ztráty.,2
af7b1f70-856a-4394-92f1-ecc901678956,Joe šel do boxerského zápasu sebevědomě.,V prvních čtyřech kolech dominoval.,"V pátém zápase dostal zásah levým hákem, který mu pořezal oko.","Posledních sedm kol se odehrálo ve stylu ""back and forward"".",Joe nakonec zápas vyhrál.,Joe zápas dokončil bez šrámů a zranění.,1
0a17cbf9-397b-4382-9ce0-0fd835626775,Nejhorší věc se stala Jimmymu.,Zvedl z podlahy v ložnici sáček bramborových lupínků.,Cestou ze dveří snědl pár chipsů.,"Venku se ho kamarád zeptal, proč ti po tašce lezou mravenci?",Jimmymu se udělalo špatně od žaludku.,Jimmy snědl další chipsy ze sáčku.,1
d88e0944-c71a-4c76-b100-44e42247fb1d,Můj syn se zúčastnil skautského závodění s autíčky.,Týmy otce a syna navrhly malá autíčka ze zápalkových krabiček.,Některé týmy navrhly luxusní vozy.,"Navrhli jsme jednoduché auto, které v derby zvítězilo.",Mému synovi a mně se nedařilo.,"Můj syn byl šťastný, že jsme vyhráli.",2
c5c0be96-86bb-43f7-8c71-f1c475cedf65,Brian se letos snažil dostat do hokejového týmu.,Bohužel se do týmu nedostal.,"Trenér mu řekl, že musí být rychlejší na bruslích.",Brian celou zimu pracoval na svém rychlobruslení.,Nakonec se do týmu dostal.,"Rozhodl se, že se do týmu nepřihlásí.",1
d32397e1-f5c8-4e0a-923b-b941a169a888,Harry chtěl opravdu vidět nový film Star Wars.,V den premiéry čekal ve frontě u pokladny.,Mohl si koupit lístek pro sebe.,Shlédl celý film.,"Harry byl rád, že film viděl se svými přáteli.",Harrymu se film opravdu líbil.,2
942054b7-4c71-441e-ab8a-83e413c79604,Mark druhý den nastupoval do nové práce.,"Byl nervózní z toho, že je mezi tolika cizími lidmi.",Předchozí noc kvůli úzkosti téměř nespal.,"Když vstoupil do budovy, vřele ho přivítalo mnoho lidí.",Ještě téhož dne dostal výpověď a odešel z budovy.,"Uvědomil si, že v novém zaměstnání dokonale zapadne.",2
4bc45635-2e6f-4bd1-bbfc-c66db6521b7b,"Ellen měla malou dceru, která spala v postýlce ve svém pokoji.","Jednoho rána Ellen neslyšela, že by její dítě povykovalo, a tak se šla podívat.",Její dcera se nehýbala a nedýchala!,Ellen v hrozné panice zavolala policii.,Ellen se strašně bála.,Ellen se cítila opravdu klidná.,1
0c555fc3-d387-49b2-80a5-6c02ca258565,Pearl sbírala CD s ošklivými obaly.,Cenila si jazzové cédéčko s dvěma delfíny vyfotografovanými dohromady.,"Její sestra jí CD ukradla, když se na ni zlobila.","Perle se sevřelo srdce a prosila sestru, aby ji vrátila.","Perlina sestra doufala, že ji potěší.",Perlina sestra se chtěla pomstít.,2
063223d1-69ca-4296-baa6-295672e57351,Anna šla na pláž.,Odliv se vzdálil a ona uviděla přílivovou tůň.,"Šla si ho prohlédnout a byla ohromena, jak je v něm život.","Byly tam ryby, mořští ježci, hvězdice - bylo to neuvěřitelné!",Anna pozorovala mořský život a přemýšlela o zázracích přírody.,Anna se cítila cestou na pobřeží zklamaná.,1
1375cd8a-0967-465e-b190-b445d9f76bf5,"Brianna si hořce stěžovala, když její rodina odjela kempovat.",Zničilo by jí to vlasy a nehty a nebyla tam žádná televize.,"Na to však zapomněla, když ochutnala svůj první S'MORE.",Chroupala svůj pamlsek a s úžasem se dívala na obrovskou hvězdnou oblohu.,Brianna nesnášela s'mores.,Brianna milovala s'mores.,2
beb8a610-250a-4f87-98ec-0bd59bbd472e,Shay byl na túře v lese.,"Pak si uvědomila, že se ztratila!",Snažila se nepanikařit.,"Šla po svých stopách, dokud nenašla cestu zpět do tábora.",Shay byl nakonec nalezen o několik týdnů později v lese.,Shay pocítila ohromnou úlevu.,2
7be7a3f9-49c3-4a62-8f7d-13c95a530452,Simon se otrávil jídlem.,"Vzpomněl si na všechny restaurace, které v poslední době navštívil.","Zavolal svým přátelům, kteří s ním při těchto příležitostech jedli.","Jeden z jeho přátel mu oznámil, že je také nemocný otravou jídlem.","Zjistili, o jakou restauraci se jedná.",Vrátili se na jídlo do stejné restaurace.,1
6bf5185c-501a-449b-bc7b-c096f66c18d7,Arnold se bál ptáků.,Jednoho dne byl na pikniku.,V dálce letěl pták.,Přistála na jeho jídle.,"Arnold byl klidný a šťastný, že ptáka vidí.",Arnold zděšeně vykřikl!,2
3d4aa8d1-9c33-47db-91d8-91982635e8d3,"Kip byl zklamaný, že nebyl žádný sníh.","Naříkal rodičům, že bez něj to prostě nejsou Vánoce.","Řekli mu, aby šel spát.",Kip došlápl do svého pokoje a nakonec usnul.,"Kipovi rodiče ho vzali na Floridu, aby ho povzbudili.",Kip snil o sněhových vločkách.,2
5a4e4ff0-d972-4991-8f91-bcf4dae1288e,Bensona ve škole šikanoval jiný chlapec.,Benson kvůli tomu začal ztrácet spánek.,Nakonec o tom řekl svým učitelům ve škole.,Učitelé se s problémem obrátili na tyrana.,Chválili ho.,Šikanující žák byl vyloučen.,2
069fe406-47af-4c57-ae9c-2ffea2a0f7ee,Karen odjela do školy a nechala tu svého partnera Sama.,"Samovi chyběla Karen, ale měl plán, jak to napravit.",O prodlouženém víkendu jel Sam vlakem na sever státu za Karen.,"Karen, které chyběl Sam, měla plán, jak to napravit.",Odjela domů za Samem a stýskalo se jim!,Rozešla se se Samem a zlomila mu srdce.,1
efd324dd-68fd-4a7a-a860-8939f7f1e4c0,Joey tábořil s přáteli.,Chtěl rozdělat oheň a opéct si marshmallow.,V lese našel několik klacků a klád.,Zapálil polena sirkou.,Joey kempování nesnášel.,Pak si opekl marshmallows.,2
0f277b11-2ac7-4769-b857-6055461ec558,Diana se živí úklidem kancelářských budov.,Myje toalety a drhne podlahy.,V pátek jí bylo v práci opravdu špatně a bylo jí nevolno.,Nemohla si vzít volno.,Snědla velký oběd.,Pozvracela se do záchodu.,2
1d846682-2dd7-422a-b77f-975ca683ed88,Jasonův nejlepší přítel se bude příští rok ženit v Indii.,"Jason se rozhodne, že se chce před svatbou naučit hindsky.",Najímá si učitele a každý den trénuje hindštinu.,"Když přijde svatební den, Jason mluví plynně hindsky!","Všichni byli ohromeni tím, že se Jason stal dvojjazyčným.",Na Jasonova nejlepšího přítele to neudělalo dojem.,1
dce8a563-9c78-4ace-8ca1-3e1b6fd2b1b6,Todd a Ashley spolu chodili.,Todd se na Ashley rozzlobil.,Mlčky se na ni podíval.,Ashley se rozčílila.,"Byla naštvaná, protože Todd nepřestával mluvit.","Rozhodla se, že nebude mluvit ani s Toddem.",2
5df54bbd-457e-4c76-be01-e6ece9d8a254,S kamarády jsme byli pozváni na večírek na vysoké škole.,Na tuto vzrušující událost jsme se vyfikli.,"Všichni jsme se těšili, jak se budeme bavit!",Na večírku jsme celou dobu tančili.,Nesnášíme večírky.,Skvěle jsme se bavili!,2
99d2fd49-f52a-4c24-89c7-3b346f4c5169,Kelly a její přátelé se rozhodli uspořádat večírek s pečením.,Dívky se rozhodly upéct sušenky.,Upekli čokoládové a ovesné sušenky.,Po dokončení je zabalili do sáčků.,Rozdali je všem sousedům.,Všechny hamburgery rozdali kolemjdoucím.,1
0c375b3e-3b7c-4bd0-acdc-7d4e71b8dbf8,Byl velmi chladný den.,Sníh padal velmi silně po mnoho hodin.,Obyvatelé Lansingu uvízli ve svých domovech bez proudu.,Bouře přinesla do města tři metry sněhu.,Škola zůstala otevřená déle než obvykle.,Škola byla zrušena.,2
c56e19f8-ebcb-4986-b474-ddd42dbbdfee,Larry hrál golf se svým otcem.,Larry se po předchozí kávě cítil opravdu energický.,"Hned při prvním švihu odpálil míček tak silně, jak jen mohl.",Larry má díru v jednom!,Larry byl kvůli svému skóre naštvaný.,"Larry byl nadšený, že se mu podařilo získat první hole in one.",2
6e85099b-6686-4fca-a81a-bbf17f40c09e,"Candy se probudila nadšená, protože měla narozeniny.",Ale celý den uběhl a nikdo jí nedal žádný dárek.,"Začala se cítit sklíčená a myslela si, že na ni všichni zapomněli.","Později dostala hlad a zamířila do kuchyně, ale zastavila se.",Nechtěla se přejídat z deprese.,"Je velmi ráda, že jí nikdo nedal dárky.",1
103b8bac-e6b4-4682-a040-5090410685d1,Nedávno jsem byl velmi nespokojený se svou prací.,"Rozhodl jsem se poohlédnout po novém, abych byl spokojený.",Přihlásila jsem se na mnoho různých míst.,Na jednom místě mi zavolali zpět a já jsem šel na pohovor.,Rozhodl jsem se jít si zaběhat.,"Šla jsem na pohovor a byla jsem šťastná, že jsem práci dostala.",2
930c9d40-894e-49ec-ab5e-e99632fc7136,Lindsey si opravdu přála nové boty.,Boty byly velmi drahé.,Rozhodla se našetřit si peníze.,Po několika týdnech mohla boty dostat.,Peníze utratila za jídlo.,Boty si koupila a užívala si je.,2
bf5a0b2e-43fa-4e0d-957f-7beff5009909,"Ora byla vyzvána, aby se nesprchovala, aby mohla vstoupit do sesterstva.","Nedokázala si představit, že by byla týden bez čisté vody!",Pak ji napadla skulinka.,"Neřekli, že se Ora nemůže koupat!",Ora se vykoupala.,Ora se osprchovala.,1
5830252c-4cd8-4df2-a3d2-ffc46a1391cd,V den Allisoniných 25. narozenin ji rodina vzala na bingo.,Nikdy předtím nehrála a byla nervózní.,"Poté, co jí ukázali, jak se hraje, byla nadšená, že může začít.",Ve čtvrté hře dostala bingo.,Allison má v plánu v budoucnu opět platit bingo.,"Allison si myslí, že bingo je nudné.",1
261f4708-683f-4aba-8fa5-5b267ebeef0c,Nya se chtěla podívat na průvod v centru města.,Chytila tři autobusy.,Pak jela metrem.,Do centra se dostala právě včas.,Nya průvod úplně vynechala.,"Nya byla nadšená, že může sledovat průvod.",2
1d503d1e-84cf-4461-86f0-948a27c9330c,Tom koupil novou rostlinu.,Měl ho u postele.,Rostlina přestala růst.,"Jeho matka říkala, že potřebuje sluneční světlo.",Tom tedy rostlinu přemístil k oknu.,"Tom zavřel okna, aby se co nejvíce vyhnul slunečnímu světlu.",1
148092ae-3c1b-449f-9901-8057f5dd76c3,Yu Darvish je nadhazovačem týmu Texas Rangers.,Poslední dvě sezóny byl zraněný.,Podle zpráv je konečně zdravý a může hrát.,"Fanoušci Rangers doufají, že se stane vůdcem jejich nadhazovačů.","Fanoušci Rangers chtějí, aby odešel.",Fanoušci Rangers se těší na jeho návrat.,2
aacd1de8-0707-4870-a2b8-2fb9fa0b484c,"Avery dostala domácí úkol, který měla splnit za dva týdny.",Okamžitě si úkol přečetla.,Sestavila si rozvrh a rozdělila ho na úkoly na každý den.,Úkoly splnila ve stanovený den.,Avery odešel ze školy.,Avery dokončila svůj projekt dříve.,2
42736ec0-16cb-4e19-9404-d48ca24d08f2,Chester se jednoho odpoledne rozhodne jít do nákupního centra.,"Nemá v úmyslu nic kupovat, ale chce se jen projít.",Uvidí však velmi pěknou košili ve slevě.,"Chester si košili koupí, protože má výhodnou cenu.","Chester okamžitě vyhodil košili, kterou si koupil.","Chester byl s košilí, kterou si koupil, velmi spokojený.",2
5e7c3657-d66c-4d1a-aba3-8ce8fb109538,"Gina si uvědomila, že musí začít pracovat na své zprávě.","Promarnila celý den a zbýval jí už jen jeden, aby ho dokončila.",Posadila se a začala pracovat.,"Matka po ní chtěla, aby umyla nádobí.","Gina si přála, aby nepromarnila den.","Gina byla ráda, že promarnila den.",1
7abd6e73-645c-4ab4-a63d-2a232eea4d1d,Úterky jsou v mém bytě dny praní prádla.,Posledních pár úterků jsme byli příliš zaneprázdněni.,Teď už nemáme téměř žádné čisté oblečení.,Jsem hloupě oblečená a pořád smrdím.,Všechno mé oblečení krásně voní.,Hned teď vyperu prádlo.,2
e4724aa4-c974-43b9-902b-9e0a50e21465,Venku byl krásný letní den.,Bob se rozhodl jít na procházku do parku.,Bob šel po cestě a obdivoval krajinu.,Na zemi našel dvacetidolarovou bankovku.,Byl šťastný.,Byl zklamaný.,1
6e61a007-5fa7-4275-b45c-9a2d7a8ad2a8,Meghan a Scott chtěli vidět na koncertě svou oblíbenou kapelu.,Vstupenky se prodávaly online a server byl velmi vytížený.,Meghan a Scott se usilovně snažili koupit lístky.,"Když už byl koncert téměř vyprodaný, našla Meghan dva lístky.",Ulevilo se jim.,Byli zklamaní.,1
1bbba135-3f42-4f1b-9bb4-6fcc69df64f0,John právě dokončil střední školu a chystal se na vysokou.,Máma mu pomohla sbalit všechny věci a on odjel.,"Když tam dorazil, šel se podívat na kolej.",Byl tam jeho nový spolubydlící a padli si do oka.,Procházeli se po kampusu a dostali pozvání na večírek.,"Myslel si, že na vysoké škole bude mizerně.",1
50e7e0b7-5c28-462d-8bd6-3bdfecf1f40f,Jackie byla dlouholetou běžkyní.,"Přestože měla iPod velmi nabitý, hudba ji začala nudit.",Jeden z jejích běžeckých přátel jí doporučil audioknihu.,Nahrála si do iPodu nové vydání.,Při běhu poslouchala knihu.,"Byla ráda, že ji hudba nikdy nenudí.",1
0edacb01-c9c8-4f8e-bf3f-f43518f03213,"Ariiny kamarádky ji vyzvaly, aby strávila noc v místním strašidelném domě.",Ari nejistě souhlasil.,Vlezla dovnitř oknem.,Pak se zachumlala do deky v rohu.,Vydržela celou noc.,Zapnula sporák a udělala si večeři.,1
106fb699-7469-4d23-a582-29d7ae7b2898,Sam jezdil se zapnutými dálkovými světly.,"Jedno z jeho světel nesvítilo a on si myslel, že je to bezpečnější.",Včera večer ho zastavili.,"Policista mu dal pokutu a řekl mu, ať to opraví.",Sam neměl auto.,Sam byl nešťastný.,2
9fdef8c0-2910-4eb7-8f79-979dea4b7aa1,Jan byl unavený zimou a chladným počasím.,"Viděla reklamu na auto, které by se hodilo na výlet.",Koupila si auto a naplánovala cestu na mapě.,Jezdila po celé Floridě.,V zimě je nejvíce lyžařů.,"Než se vrátila domů, oteplilo se kvůli jaru.",2
c761de18-82df-47ad-a7ba-1e97533a2406,Neil právě přijel do Íránu.,Byl nadšený městy a krajinou.,"Zdálo se mu, že hory jsou tak krásné.",Jazyk a lidé byli také úžasní.,"Byl šťastný, že je v Íránu.","Okamžitě odešel,",1
1ee61f07-0a66-4d41-86a8-26a30660d3f7,Andrew byl svobodný už mnoho let.,"I když chtěl přítelkyni, nevěděl, jak někoho oslovit.",Nakonec kamarád Andrewa seznámil s milou mladou dámou.,Andrew ji pozval na rande.,Dívka řekla Andrewovi ano.,Dívka se hystericky rozplakala.,1
b90a2af2-8141-466c-bce3-d0b8c599cfc1,Amy měla zpoždění na let.,Spěchala přes letištní kontrolu.,Z reproduktoru u brány slyšela své jméno.,Rozběhla se maximální rychlostí a pozdravila otrávenou letušku.,Amy pak opustila letadlo a odjela domů.,Do letadla nastoupila právě včas.,2
1a4ca91d-6bae-4a04-b605-b9a645099621,"Paul se cítil odvážný, a tak se pokusil vstoupit do armády.","Armáda mu řekla, že je příliš slabý na to, aby mohl nastoupit.","Paula to neodradilo, a tak se pokusil vstoupit do námořnictva.","Námořnictvo ho odmítlo, protože Paul neuměl plavat.",Pavel byl velmi frustrovaný.,Paul byl se svými výsledky velmi spokojen.,1
