"InputStoryid","InputSentence1","InputSentence2","InputSentence3","InputSentence4","RandomFifthSentenceQuiz1","RandomFifthSentenceQuiz2","AnswerRightEnding"
16ac16d6-41a4-49f4-a3e1-ec242ce8f921,Sarah se je sama učila algebro.,Toda po nekaj tednih se stanje ni bistveno izboljšalo.,"Spoznala je, da si ni zastavila nobenih ciljev.",Tako si je vsak dan zastavila določen cilj.,kmalu sarah ni začela izboljševati algebre.,potem Sarah ni obupala nad učenjem algebre.,1
3db2f1f0-1ec7-4738-b3c5-154b63000671,Lewy je oboževal traktorje.,"Nekega dne se je odločil, da ga bo izdelal.",Po dele je šel na smetišče.,Nato jih je odpeljal domov.,"lewy se ni odločil, da bo zavrgel vse ničvredne dele traktorja.",ni izdelal svojega lastnega traktorja.,2
ed594d9e-4c0f-4110-be41-95859a167e16,"Ko je bil Bill mlajši, si ni mogel privoščiti študija.","Zdaj je starec, ki sanja o tem, da bi pridobil diplomo.",Pri 70 letih je končno uresničil svoje sanje.,Vsi so bili zelo ponosni nanj.,Bill ni bil najbolj ponosen.,Bill se ne sramuje.,1
83749a3e-53e3-4e7e-9511-ca63638aca7e,"Dan je v dežju zagledal psa, ki se je tresel, in pomislil, da se je izgubil.",Pes je bil dovolj prijazen in Dan ga je lahko odpeljal domov.,Žival je bila brez oznak ali ovratnice in je bila videti podhranjena.,Daniel je po soseski razobesil napise in vprašal sosede.,dan ni mogel najti lastnika za psa.,dan ni obupal in je psa izpustil nazaj v naravo.,1
6ef9c54c-5c2e-4134-8ac0-0e3c978cdb0c,Učitelj je hodil s kupom papirjev.,Zunaj je začelo deževati.,"Ko je učiteljica poskušala stopiti nekaj stopnic, je padla.",Papirji so ji zleteli iz rok in pristali na tleh.,mimoidoči ji ni pomagal vstati in pobrati papirjev.,učitelj ni vstal in odšel domov ter za seboj pustil papirjev.,1
a4649658-7420-442a-8b13-336f991a2e0c,Družina Bradley se je odločila za kampiranje.,Zbalila sta avto za dve uri dolgo pot.,"Ko so prispeli, je bilo že skoraj temno in začelo buriti.","Ko je dež ponehal, so postavili šotor in zakurili ogenj.",Bradleyjevi potem niso imeli odličnega kampiranja.,Bradleyjevi se niso obrnili in odpeljali domov.,1
a5af376d-4177-4abd-b85d-3645e120fce5,Don in njegova žena sta se odpeljala v izposojevalnico videoposnetkov.,"Po pol ure se nista mogla odločiti, kateri film bosta gledala.","Don je prosil lastnika trgovine, naj jima izbere film.",Lastnik je izbral priljubljeno romantično komedijo s Katherine Heigl v glavni vlogi.,don in njegova žena nista obupala in odšla domov.,don in njegova žena nista dobila filma.,2
0ff6265a-5399-49ee-84d4-422a40a342c2,Missy se je napila in si šla narediti tetovažo.,Odločila se je za tetovažo na čelu.,"Naslednji dan se je Missy zgrozila nad tem, kar je storila.",Missy je zbrala denar za plačilo postopka odstranjevanja tetovaže.,missy ni dobila druge tetovaže na licu.,"po veliko zapravljenega denarja, tetovaža ni izginila.",2
ad95df27-042e-492f-8762-8ba1de02b471,Jon je bil vedno slabše kondicije.,"Jon se je odločil, da bo shujšal.",Začel je bolje jesti in telovaditi.,Jon je nadaljeval in začel čutiti rezultate.,"jon ni bil zadovoljen, ko je videl rezultate hujšanja.",John za večerjo ni imel hamburgerja in ocvrtega krompirčka.,1
157ed81f-52a5-4cdc-934c-6ee421675cc9,Srednješolska nogometna ekipa se je uvrstila v končnico.,"Ekipa je bila navdušena, mesto pa jo je podprlo.",Vrata so bila okrašena.,Podjetja so bila predčasno zaprta.,tribune domače ekipe ob začetku tekme niso bile polne.,"nihče v mestu ni skrbel, da bi se udeležili igre.",1
5c609bdb-3a4f-4f3f-a50b-0f8246ee6841,"Earl se je zbudil zgodaj, da bi skuhal kavo.",Tisti dan je želel biti v službi buden.,Vonj je prebudil vse njegove sostanovalce.,Želeli so pripraviti tudi kavo.,vsi njegovi sostanovalci niso kuhali kave.,vsi njegovi sostanovalci niso zboleli za kavo.,1
71fbcabb-27b4-4449-a161-a8af8e3d4d8f,Maggie ima psa.,Na sprehode pelje svojega psa.,Gresta v park in se igrata.,"Ko prideta domov, Maggie nahrani svojega psa.",Maggie in njen pes nista najboljša prijatelja .,maggie ne sovraži preživljanja časa s svojim smrdečim psom .,1
41963889-83cc-409d-9bdb-fc26eeb460c2,Ella je poskušala izbrati maturantsko obleko.,Ni se mogla odločiti!,Zato je svojega fanta vprašala za mnenje.,"Rekel je, da je lepa v vsaki obleki, ki jo je izbrala!","ella ni bila jezna, ker njen fant ni bil tako kritičen.","ella se ni zavedala, da res ni pomembno, kakšno obleko je izbrala.",2
d0797834-8c42-44cd-8d2c-3fee56b84e28,"Ben se je odločil, da bo v letu 2016 izboljšal telesno pripravljenost.","Načrtoval je, da bo telovadil vsaj štirikrat na teden.","Ben se je odločil, da bo s treningi počakal do naslednjega ponedeljka.","Ponedeljek je minil, Ben pa še vedno ni začel z načrtom vadbe.",ben nikoli ne začne ne dela ven.,ben ne hodi v telovadnico vsak dan.,1
337bde69-adb0-4fb5-aedf-03185ea882d5,Medvedek G je medvedek s škatlo.,Z vami se pogovarja v neumnosti.,"Ko sva bila mlada, sem ga kupil svoji ženi.","Dala ga je najini hčerki, ko je bila stara tri leta.",naša hči ni bila zelo hvaležna za darilo.,naša hčerka se ni počutila depresivno.,1
519cc090-8a11-486c-89e4-1e4c20a41ba5,Chris je imel veliko piščancev.,Vsak dan je od njih pobiral jajca.,Jajca je odnesel na kmečko tržnico.,Vsi so imeli radi Chrisova jajca in zanje plačali veliko denarja.,chris nato ni odprl podjetja in ni postal uspešen.,chris ni mogel prodati nobenih jajc.,1
638b4ccf-e7cd-4974-bfe4-5500f2342523,Moja hči je praznovala šesti rojstni dan.,"Odločili smo se, da bomo zanjo in njene prijatelje pripravili zabavo v umetniškem studiu.",Vsi njeni prijatelji so prišli in čakali na navodila.,"Vsak prijatelj je poslušal navodila, kako naj nariše svojo sliko.",po poslušanju so otroci nato ne naredili čudovite umetnosti.,otroci takrat niso začeli pisati lastnih pesmi.,1
ef111a9f-243a-422d-b95a-a367fac80162,Moja mama se je sinoči peljala v trgovino.,Ustavila se je na semaforju in nekaj fantov je priteklo do njenih vrat.,"Na glavo sta ji prislonila pištolo in ji naročila, naj izstopi iz avtomobila.",Vzela sta ga in odšla.,"mama ni udarila načelnika Brodyja, ker ni zaprl plaž.",mama ne bo nikoli več nakupovala v tej trgovini ponoči.,2
8c5e75c6-2905-47e6-87c0-0af7673ae9e0,Sal je nenehno igral svojo igro.,Za nič na svetu ni mogel premagati 9. stopnje!,Nato je prišel njegov bratranec in mu ponudil pomoč.,Dečka sta se igrala drug ob drugem.,nista preživela popoldneva ob skupnem branju knjig.,na koncu sal ni prišel na naslednjo stopnjo s pomočjo svojega bratranca.,2
