"InputStoryid","InputSentence1","InputSentence2","InputSentence3","InputSentence4","RandomFifthSentenceQuiz1","RandomFifthSentenceQuiz2","AnswerRightEnding"
3ea721b1-70dd-4222-b25d-4273e80ae312,"Sandra el sem tudta hinni, hogy végre megérkezett Hollywoodba.","Elkezdett meghallgatásokra járni, hogy megvalósítsa álmát, és sztárrá váljon.","Amikor ez nem jött össze, pincérnőként kellett elhelyezkednie, hogy túléljen.","Hamarosan rájött, hogy az egyik törzsvendége tehetségkutató volt.","Sandra nem mondta az ügynöknek, hogy hagyja őt békén.",ezért nem lógott együtt az ügynökkel.,2
7b25f5dd-7081-47e1-99ee-ef1bdc679a00,Sally tortával akarta meglepni az irodát.,"Sally úgy gondolta, hogy egy tortával megnevettetheti őket.","Elment a szupermarketbe, hogy vegyen egy tortát.",Az irodában egy tárgyalóasztal köré gyűjtötte a munkatársakat.,"aztán nem hozta el a tortát, és mindenki nem érezte magát jobban.","nem mondta nekik, hogy nincs süteménye.",1
16ac16d6-41a4-49f4-a3e1-ec242ce8f921,Sarah megtanította magát algebrára.,Néhány hét elteltével azonban nem volt jelentős javulás.,"Rájött, hogy nem tűzött ki maga elé semmilyen célt.",Ezért minden nap kitűzött magának egy célt.,hamarosan sarah nem kezdett javulni az algebra.,Sarah nem adta fel az algebra tanulását.,1
3db2f1f0-1ec7-4738-b3c5-154b63000671,Lewy szerette a traktorokat.,"Egy nap elhatározta, hogy készít egyet.",Az alkatrészekért a roncstelepre került.,Ezután hazavitte őket.,"lewy nem döntött úgy, hogy kidobja a traktor minden értéktelen alkatrészét.",nem épített saját traktort.,2
ed594d9e-4c0f-4110-be41-95859a167e16,"Amikor Bill fiatalabb volt, nem engedhette meg magának, hogy tanuljon.","Most egy öregember, aki arról álmodik, hogy diplomát szerez.",70 évesen végre megvalósította álmát.,Mindenki nagyon büszke volt rá.,Bill nem volt túl büszke.,Bill nem szégyelli magát.,1
83749a3e-53e3-4e7e-9511-ca63638aca7e,"Dan meglátott egy kutyát, aki reszketett az esőben, és azt hitte, hogy eltévedt.","A kutya elég barátságos volt, és Dan hazavihette.","Az állatnak nem volt jelvénye vagy nyakörve, és alultápláltnak tűnt.","Daniel táblákat helyezett ki a környéken, és megkérdezte a szomszédokat.",a nap folyamán nem talált gazdát a kutyának.,"nem adta fel, és visszaengedte a kutyát a vadonba.",1
6ef9c54c-5c2e-4134-8ac0-0e3c978cdb0c,A tanár egy halom papírral sétálgatott.,Odakint elkezdett esni az eső.,"Amikor a tanárnő megpróbált lépcsőt mászni, elesett.","A papírok kirepültek a kezéből, és a földön landoltak.","Egy járókelő nem segített neki felállni, hogy összeszedje a papírokat.","a tanár nem állt fel, és nem ment haza, hátrahagyva a papírokat.",1
a4649658-7420-442a-8b13-336f991a2e0c,"A Bradley család úgy döntött, hogy kempingezni megy.",Becsomagoltak az autóba a kétórás útra.,"Amikor megérkeztek, már majdnem besötétedett, és kezdett viharossá válni az idő.","Amikor elállt az eső, felállították a sátrat és tüzet gyújtottak.",Bradley-éknek akkor nem volt nagy kempingezésük.,"Bradleyék nem fordultak vissza, és hazahajtottak.",1
a5af376d-4177-4abd-b85d-3645e120fce5,Don és a felesége elmentek a videokölcsönzőbe.,"Fél óra elteltével nem tudták eldönteni, melyik filmet nézzék meg.","Don megkérte a bolt tulajdonosát, hogy válasszon nekik egy filmet.",A tulajdonos egy népszerű romantikus vígjátékot választott Katherine Heigl főszereplésével.,"Don és felesége nem adták fel, és hazamentek.",Don és felesége nem kapták meg a filmet.,2
0ff6265a-5399-49ee-84d4-422a40a342c2,Missy berúgott és elment tetováltatni.,"Úgy döntött, hogy tetováltatja a homlokát.","Másnap Missy elborzadt attól, amit tett.",Missy pénzt gyűjtött a tetováláseltávolítási eljárás kifizetésére.,Missy nem csináltatott újabb tetoválást az arcára.,a sok elköltött pénz után sem tűnt el a tetoválás.,2
ad95df27-042e-492f-8762-8ba1de02b471,Jon mindig rosszabb állapotban volt.,"Jon úgy döntött, hogy lefogy.",Elkezdett jobban enni és edzeni.,"Jon folytatta, és kezdte érezni az eredményeket.","Jon nem volt boldog, amikor látta a fogyás eredményét.",John nem hamburgert és sült krumplit evett vacsorára.,1
157ed81f-52a5-4cdc-934c-6ee421675cc9,A középiskolai futballcsapat bejut a rájátszásba.,"A csapat lelkes volt, a város pedig támogatta.",Az ajtó fel volt díszítve.,A vállalatok korábban bezártak.,a hazaiak lelátói nem voltak tele a mérkőzés kezdetén.,A városban senkit sem érdekeltek a játékok.,1
5c609bdb-3a4f-4f3f-a50b-0f8246ee6841,"Earl korán kelt, hogy kávét főzzön.",Aznap ébren akart lenni a munkahelyén.,A szag felébresztette az összes lakótársát.,Kávét is akartak főzni.,nem minden szobatársa főzött kávét.,nem minden szobatársa lett rosszul a kávétól.,1
71fbcabb-27b4-4449-a161-a8af8e3d4d8f,Maggie-nek van egy kutyája.,Sétálni viszi a kutyáját.,Elmennek a parkba és játszanak.,"Amikor hazaérnek, Maggie megeteti a kutyáját.",Maggie és a kutyája nem a legjobb barátok.,Maggie utálja a büdös kutyájával tölteni az időt.,1
41963889-83cc-409d-9bdb-fc26eeb460c2,Ella a báli ruháját próbálta kiválasztani.,Nem tudott dönteni!,Ezért kikérte a barátja véleményét.,"Azt mondta, hogy gyönyörű volt minden ruhájában, amit választott!","Ella nem volt dühös, mert a barátja nem volt olyan kritikus.","Nem vette észre, hogy valójában mindegy, mit választ.",2
d0797834-8c42-44cd-8d2c-3fee56b84e28,"Ben úgy döntött, hogy 2016-ban javít a fittségén.","Úgy tervezte, hogy hetente legalább négyszer edz.","Ben úgy döntött, hogy jövő hétfőig vár az edzés megkezdésével.","Eltelt a hétfő, és Ben még mindig nem kezdte el az edzéstervét.",Ben soha nem indul vagy edz.,Ben nem jár minden nap edzőterembe.,1
337bde69-adb0-4fb5-aedf-03185ea882d5,Teddy G egy mackó egy dobozzal.,Ostobaságokat beszél hozzád.,"Amikor fiatalok voltunk, a feleségemnek vettem.","A lányunknak adta, amikor hároméves volt.",a lányunk nem volt túl hálás az ajándékért.,a lányunk nem érezte magát depressziósnak.,1
519cc090-8a11-486c-89e4-1e4c20a41ba5,Chrisnek sok csirkéje volt.,Minden nap tojásokat gyűjtött tőlük.,A tojásokat a termelői piacra vitte.,"Mindenki imádta Chris tojásait, és sok pénzt fizettek érte.",Chris nem nyitott vállalkozást és nem lett sikeres.,Chris nem tudott tojást eladni.,1
638b4ccf-e7cd-4974-bfe4-5500f2342523,A lányom ünnepelte a hatodik születésnapját.,"Úgy döntöttünk, hogy partit rendezünk neki és a barátainak a művészeti stúdióban.",Minden barátja eljött és várta az utasításokat.,"Minden barát meghallgatta az utasításokat, hogy hogyan rajzolják meg a képüket.","miután meghallgatták, a gyerekek aztán nem csináltak szép műveket.",a gyerekek akkoriban még nem kezdtek el saját dalokat írni.,1
ef111a9f-243a-422d-b95a-a367fac80162,Anyám tegnap este elment a boltba.,"Megállt egy közlekedési lámpánál, és néhány fickó odaszaladt az ajtajához.","Fegyvert nyomtak a fejéhez, és azt mondták neki, hogy szálljon ki a kocsiból.",Elvették és elmentek.,"Anya nem ütötte meg Brody főnököt, amiért nem zárta be a strandokat.",anyám soha többé nem fog ebben az üzletben vásárolni éjszaka.,2
8c5e75c6-2905-47e6-87c0-0af7673ae9e0,Sal folyamatosan játszotta a játékát.,A világért sem tudta legyőzni a 9. szintet!,"Ekkor jött az unokatestvére, és felajánlotta, hogy segít neki.",A két fiú egymás mellett játszott.,nem töltötték együtt a délutánt könyvek olvasásával.,Sal végül nem az unokatestvére segítségével jutott fel a következő szintre.,2
